time,ask price,ask volume,bid price,bid volume,"order type (1:submission_of_new_limit, 2:partial_cancelation, 3:total_cancelation, 4:execution_of_visible, 5:execution_of_hidden, 7:trading_halt)",order id,size,order price,"order direction (-1:sell, 1:buy)",mid price = (ask price + bid price) / 2,spread = ask price - bid price
34217.148068157,578.44,100,577.55,600,1,17247457,100,578.44,-1,577.995,0.8900000000001
34217.148236482,578.44,200,577.55,600,1,17247479,100,578.44,-1,577.995,0.8900000000001
34217.167865699,578.0,100,577.55,600,1,17248228,100,578.0,-1,577.775,0.4500000000000455
34217.168134247,578.44,100,577.55,600,3,17248228,100,578.0,-1,577.995,0.8900000000001
34217.168134247,578.14,100,577.55,600,1,17248243,100,578.14,-1,577.845,0.5900000000000318
34217.181119739,578.14,100,577.55,600,5,0,100,577.59,1,577.845,0.5900000000000318
34217.206704761,578.14,100,577.55,600,5,0,100,578.11,-1,577.845,0.5900000000000318
34217.209297906,578.14,100,577.55,600,5,0,100,578.13,-1,577.845,0.5900000000000318
34217.210470267,578.14,100,577.55,600,5,0,100,578.13,-1,577.845,0.5900000000000318
34217.362201857,578.14,100,577.55,600,5,0,70,577.6,1,577.845,0.5900000000000318
34217.728212546,578.14,100,577.55,600,5,0,30,577.6,1,577.845,0.5900000000000318
34217.728212546,578.14,100,577.55,600,5,0,70,577.58,1,577.845,0.5900000000000318
34218.873259746,578.14,100,577.24,20,3,17206828,600,577.55,1,577.69,0.8999999999999773
34218.873398948,578.44,100,577.24,20,3,17248243,100,578.14,-1,577.84,1.2000000000000455
34218.873398948,577.73,100,577.24,20,1,17309383,100,577.73,-1,577.485,0.4900000000000091
34218.874750308,577.73,100,577.24,20,5,0,20,577.56,1,577.485,0.4900000000000091
34218.875598074,577.73,100,577.66,600,1,17309581,600,577.66,1,577.6949999999999,0.07000000000005002
34218.875693752,578.44,100,577.66,600,3,17309383,100,577.73,-1,578.05,0.7800000000000864
34218.875693752,578.2,100,577.66,600,1,17309594,100,578.2,-1,577.9300000000001,0.5400000000000773
34218.87584919,578.2,300,577.66,600,1,17309609,200,578.2,-1,577.9300000000001,0.5400000000000773
34218.875913862,578.2,400,577.66,600,1,17309618,100,578.2,-1,577.9300000000001,0.5400000000000773
34218.87594306,578.2,300,577.66,600,3,17309594,100,578.2,-1,577.9300000000001,0.5400000000000773
34218.87594306,577.94,100,577.66,600,1,17309623,100,577.94,-1,577.8,0.2800000000000864
34218.876263775,578.2,100,577.66,600,3,17309623,100,577.94,-1,577.9300000000001,0.5400000000000773
34218.876263775,577.99,100,577.66,600,1,17309668,100,577.99,-1,577.825,0.3300000000000409
34218.876515253,578.44,100,577.66,600,3,17309668,100,577.99,-1,578.05,0.7800000000000864
34218.876515253,578.2,100,577.66,600,1,17309710,100,578.2,-1,577.9300000000001,0.5400000000000773
34218.99336589,578.07,100,577.66,600,1,17313565,100,578.07,-1,577.865,0.41000000000008185
34218.993476937,577.96,100,577.66,600,1,17313572,100,577.96,-1,577.81,0.3000000000000682
34218.993694445,578.07,100,577.66,600,3,17313572,100,577.96,-1,577.865,0.41000000000008185
34218.993694445,577.87,100,577.66,600,1,17313580,100,577.87,-1,577.765,0.21000000000003638
34219.843969867,577.87,100,577.66,700,1,17345366,100,577.66,1,577.765,0.21000000000003638
34219.844087745,578.07,100,577.66,700,3,17313580,100,577.87,-1,577.865,0.41000000000008185
34219.844087745,577.96,100,577.66,700,1,17345369,100,577.96,-1,577.81,0.3000000000000682
34220.034122811,577.96,110,577.66,700,1,17350896,10,577.96,-1,577.81,0.3000000000000682
34220.034238605,577.96,10,577.66,700,3,17345369,100,577.96,-1,577.81,0.3000000000000682
34220.034238605,577.95,100,577.66,700,1,17350910,100,577.95,-1,577.8050000000001,0.2900000000000773
34221.015874097,577.95,100,577.66,600,3,17345366,100,577.66,1,577.8050000000001,0.2900000000000773
34221.015994018,577.96,10,577.66,600,3,17350910,100,577.95,-1,577.81,0.3000000000000682
34221.016439156,577.96,10,577.66,700,1,17381731,100,577.66,1,577.81,0.3000000000000682
34221.12249655,577.96,10,577.69,140,1,17386271,140,577.69,1,577.825,0.2699999999999818
34221.123725961,577.96,10,577.66,700,3,17386271,140,577.69,1,577.81,0.3000000000000682
34221.124559524,577.96,10,577.69,140,1,17386739,140,577.69,1,577.825,0.2699999999999818
34222.150970581,577.89,100,577.69,140,1,17416529,100,577.89,-1,577.79,0.1999999999999318
34222.15149298,577.89,100,577.66,700,3,17386739,140,577.69,1,577.775,0.2300000000000182
34222.389890414,577.89,100,577.66,600,3,17381731,100,577.66,1,577.775,0.2300000000000182
34222.390311795,577.89,100,577.7,100,1,17425290,100,577.7,1,577.7950000000001,0.18999999999994088
34222.39780826,577.92,100,577.7,100,4,17416529,100,577.89,-1,577.81,0.2199999999999136
34222.397908912,577.96,10,577.7,100,3,17425292,100,577.92,-1,577.83,0.2599999999999909
34222.793555904,577.96,10,577.7,100,5,0,100,577.85,1,577.83,0.2599999999999909
34222.836870745,577.96,10,577.8,600,1,17437777,600,577.8,1,577.88,0.16000000000008185
34223.647338812,577.98,200,577.8,600,4,17350896,10,577.96,-1,577.89,0.18000000000006366
34223.68071871,578.07,100,577.8,600,3,17436773,200,577.98,-1,577.935,0.2700000000000955
34223.681087941,578.8,2,577.8,600,4,17313565,100,578.07,-1,578.3,1.0
34223.681338927,578.07,75,577.8,600,1,17461889,75,578.07,-1,577.935,0.2700000000000955
34223.681445643,578.8,2,577.8,600,4,17461889,75,578.07,-1,578.3,1.0
34223.713770608,578.8,2,577.8,600,5,0,100,577.85,1,578.3,1.0
34223.713770608,578.8,2,577.8,600,5,0,50,577.83,1,578.3,1.0
34224.448191619,578.8,2,577.92,200,1,17480645,200,577.92,1,578.3599999999999,0.8799999999999955
34225.021027413,578.8,2,577.92,200,5,0,100,577.95,1,578.3599999999999,0.8799999999999955
34225.669376887,578.8,2,577.93,300,1,17516942,300,577.93,1,578.365,0.8700000000000045
34226.583003127,578.8,2,578.28,600,1,17538298,600,578.28,1,578.54,0.5199999999999818
34226.583373372,578.8,2,578.28,500,4,17538298,100,578.28,1,578.54,0.5199999999999818
34226.585368555,578.8,2,578.28,350,4,17538298,150,578.28,1,578.54,0.5199999999999818
34227.030929578,578.8,2,578.28,450,1,17549203,100,578.28,1,578.54,0.5199999999999818
34227.611297106,578.8,2,578.31,100,1,17575633,100,578.31,1,578.555,0.4900000000000091
34227.625525691,578.8,2,578.31,100,5,0,2,578.79,-1,578.555,0.4900000000000091
34227.62566495,578.8,2,578.31,100,5,0,2,578.79,-1,578.555,0.4900000000000091
34227.625791487,578.8,2,578.31,100,5,0,2,578.79,-1,578.555,0.4900000000000091
34227.625912851,578.8,2,578.31,100,5,0,2,578.79,-1,578.555,0.4900000000000091
34227.626038965,578.8,2,578.31,100,5,0,2,578.79,-1,578.555,0.4900000000000091
34227.626161087,578.8,2,578.31,100,5,0,2,578.79,-1,578.555,0.4900000000000091
34227.626283595,578.8,2,578.31,100,5,0,2,578.79,-1,578.555,0.4900000000000091
34227.626401978,578.8,2,578.31,100,5,0,2,578.79,-1,578.555,0.4900000000000091
34227.62653247,579.59,500,578.31,100,4,17185553,2,578.8,-1,578.95,1.2800000000000864
34227.626585868,579.59,500,578.28,450,3,17575633,100,578.31,1,578.935,1.3100000000000591
34227.626671762,579.59,500,578.39,100,1,17579487,100,578.39,1,578.99,1.2000000000000455
34227.627976057,579.48,120,578.39,100,1,17579715,120,579.48,-1,578.935,1.0900000000000318
34227.628142799,579.48,220,578.39,100,1,17579731,100,579.48,-1,578.935,1.0900000000000318
34227.63219829,579.48,220,578.28,450,3,17579487,100,578.39,1,578.88,1.2000000000000455
34227.641269781,579.48,220,578.39,100,1,17581238,100,578.39,1,578.935,1.0900000000000318
34227.642466737,579.48,220,578.28,450,3,17581238,100,578.39,1,578.88,1.2000000000000455
34227.642484988,579.48,100,578.28,450,3,17579715,120,579.48,-1,578.88,1.2000000000000455
34227.642693692,579.59,500,578.28,450,3,17579731,100,579.48,-1,578.935,1.3100000000000591
