time,ask price,ask volume,bid price,bid volume,"order type (1:submission_of_new_limit, 2:partial_cancelation, 3:total_cancelation, 4:execution_of_visible, 5:execution_of_hidden, 7:trading_halt)",order id,size,order price,"order direction (-1:sell, 1:buy)",mid price = (ask price + bid price) / 2,spread = ask price - bid price
34200.412063728,224.0,1011,223.75,74,4,3920373,54,224.0,-1,223.875,0.25
34200.417197959,224.0,996,223.75,74,4,3920374,15,224.0,-1,223.875,0.25
34200.417197959,224.0,920,223.75,74,4,4631442,76,224.0,-1,223.875,0.25
34200.417197959,224.0,900,223.75,74,4,4631569,20,224.0,-1,223.875,0.25
34200.417197959,224.0,885,223.75,74,4,4632895,15,224.0,-1,223.875,0.25
34200.417197959,224.0,875,223.75,74,4,4632989,10,224.0,-1,223.875,0.25
34200.417197959,224.0,850,223.75,74,4,10054324,25,224.0,-1,223.875,0.25
34200.417197959,224.0,750,223.75,74,4,11349573,100,224.0,-1,223.875,0.25
34200.417197959,224.0,700,223.75,74,4,11830089,50,224.0,-1,223.875,0.25
34200.417197959,224.0,517,223.75,74,4,12490851,183,224.0,-1,223.875,0.25
34200.419808842,224.0,417,223.75,74,4,12490851,100,224.0,-1,223.875,0.25
34200.53842474,224.0,217,223.75,74,4,12490851,200,224.0,-1,223.875,0.25
34200.553743035,224.0,217,223.75,74,5,0,100,223.97,1,223.875,0.25
34200.567936862,224.0,200,223.75,74,4,12490851,17,224.0,-1,223.875,0.25
34200.567936862,224.0,100,223.75,74,4,13561719,100,224.0,-1,223.875,0.25
34200.567936862,224.24,20,223.75,74,4,14482478,100,224.0,-1,223.995,0.4900000000000091
34200.567936862,224.24,20,223.75,74,5,0,69,224.0,-1,223.995,0.4900000000000091
34200.568240371,224.0,100,223.75,74,1,16240373,100,224.0,-1,223.875,0.25
34200.570408833,224.24,20,223.75,74,4,16240373,100,224.0,-1,223.995,0.4900000000000091
34200.570408833,224.24,20,223.75,74,5,0,190,224.0,-1,223.995,0.4900000000000091
34200.570408833,224.24,20,223.75,74,5,0,10,224.0,-1,223.995,0.4900000000000091
34200.570714327,224.0,100,223.75,74,1,16240856,100,224.0,-1,223.875,0.25
34200.574028141,224.24,20,223.75,74,4,16240856,100,224.0,-1,223.995,0.4900000000000091
34200.574401291,224.0,100,223.75,74,1,16241642,100,224.0,-1,223.875,0.25
34200.631353841,223.95,100,223.75,74,1,16252480,100,223.95,-1,223.85,0.19999999999998863
34200.771525998,224.0,100,223.75,74,4,16252480,100,223.95,-1,223.875,0.25
34200.771912718,223.95,75,223.75,74,1,16275687,75,223.95,-1,223.85,0.19999999999998863
34200.873785004,223.95,75,223.84,100,1,16289323,100,223.84,1,223.89499999999998,0.10999999999998522
34200.874913031,223.95,75,223.75,74,4,16289323,100,223.84,1,223.85,0.19999999999998863
34200.881781052,223.95,75,223.84,100,1,16290483,100,223.84,1,223.89499999999998,0.10999999999998522
34200.891497671,223.95,60,223.84,100,4,16275687,15,223.95,-1,223.89499999999998,0.10999999999998522
34201.290951337,223.86,100,223.84,100,1,16352638,100,223.86,-1,223.85000000000002,0.020000000000010232
34201.291410923,223.95,60,223.84,100,4,16352638,100,223.86,-1,223.89499999999998,0.10999999999998522
34201.371436281,224.0,100,223.84,100,4,16275687,60,223.95,-1,223.92000000000002,0.1599999999999966
34201.395343299,224.24,20,223.84,100,4,16241642,100,224.0,-1,224.04000000000002,0.4000000000000057
34201.395343299,224.24,20,223.84,100,5,0,90,224.0,-1,224.04000000000002,0.4000000000000057
34202.012069923,224.24,20,223.84,100,5,0,100,223.88,1,224.04000000000002,0.4000000000000057
