time,ask price,ask volume,bid price,bid volume,"order type (1:submission_of_new_limit, 2:partial_cancelation, 3:total_cancelation, 4:execution_of_visible, 5:execution_of_hidden, 7:trading_halt)",order id,size,order price,"order direction (-1:sell, 1:buy)",mid price = (ask price + bid price) / 2,spread = ask price - bid price
55024.247075551,565.93,100,565.65,20,1,246672931,100,565.93,-1,565.79,0.2799999999999727
55024.248603426,565.93,111,565.65,20,1,246672993,11,565.93,-1,565.79,0.2799999999999727
55024.248767444,565.93,11,565.65,20,3,246672931,100,565.93,-1,565.79,0.2799999999999727
55024.248807466,565.92,100,565.65,20,1,246673007,100,565.92,-1,565.785,0.2699999999999818
55024.250316455,565.92,111,565.65,20,1,246673105,11,565.92,-1,565.785,0.2699999999999818
55024.250479934,565.92,11,565.65,20,3,246673007,100,565.92,-1,565.785,0.2699999999999818
55024.250518294,565.91,100,565.65,20,1,246673117,100,565.91,-1,565.78,0.2599999999999909
55024.252361215,565.91,111,565.65,20,1,246673173,11,565.91,-1,565.78,0.2599999999999909
55024.252525385,565.91,11,565.65,20,3,246673117,100,565.91,-1,565.78,0.2599999999999909
55024.252569486,565.9,100,565.65,20,1,246673178,100,565.9,-1,565.775,0.25
55024.254250587,565.9,111,565.65,20,1,246673238,11,565.9,-1,565.775,0.25
55024.254416055,565.9,11,565.65,20,3,246673178,100,565.9,-1,565.775,0.25
55024.254459119,565.89,100,565.65,20,1,246673246,100,565.89,-1,565.77,0.2400000000000091
55024.255967047,565.89,111,565.65,20,1,246673331,11,565.89,-1,565.77,0.2400000000000091
55024.256130744,565.89,11,565.65,20,3,246673246,100,565.89,-1,565.77,0.2400000000000091
55024.256171193,565.88,100,565.65,20,1,246673346,100,565.88,-1,565.765,0.2300000000000182
55024.258009879,565.88,111,565.65,20,1,246673475,11,565.88,-1,565.765,0.2300000000000182
55024.315035768,565.88,111,565.65,120,1,246675683,100,565.65,1,565.765,0.2300000000000182
55024.315219292,565.88,111,565.65,220,1,246675694,100,565.65,1,565.765,0.2300000000000182
55024.853142215,565.88,211,565.65,220,1,246689637,100,565.88,-1,565.765,0.2300000000000182
55024.853371702,565.88,211,565.65,120,3,246675694,100,565.65,1,565.765,0.2300000000000182
55025.103402118,565.88,211,565.65,100,3,3843326,20,565.65,1,565.765,0.2300000000000182
55025.11305213,565.88,211,565.65,109,1,246695430,9,565.65,1,565.765,0.2300000000000182
55026.531816594,565.8,100,565.65,109,1,246718638,100,565.8,-1,565.7249999999999,0.14999999999997726
55026.60162014,565.8,111,565.65,109,1,246730918,11,565.8,-1,565.7249999999999,0.14999999999997726
55029.315425235,565.8,111,565.65,9,3,246675683,100,565.65,1,565.7249999999999,0.14999999999997726
55029.525507302,565.8,111,565.65,9,5,0,9,565.66,1,565.7249999999999,0.14999999999997726
55029.527151143,565.8,111,565.65,9,5,0,9,565.66,1,565.7249999999999,0.14999999999997726
55029.529789958,565.8,111,565.65,9,5,0,142,565.66,1,565.7249999999999,0.14999999999997726
55029.529789958,565.8,111,565.59,202,4,246695430,9,565.65,1,565.6949999999999,0.2099999999999227
55029.529789958,565.8,111,565.59,202,5,0,49,565.65,1,565.6949999999999,0.2099999999999227
55029.531167497,565.8,111,565.59,102,3,246655230,100,565.59,1,565.6949999999999,0.2099999999999227
55029.535734318,565.8,111,565.59,102,5,0,2,565.6,1,565.6949999999999,0.2099999999999227
55029.543700816,565.8,11,565.59,102,3,246718638,100,565.8,-1,565.6949999999999,0.2099999999999227
55029.548011248,565.8,11,565.59,100,4,245316748,2,565.59,1,565.6949999999999,0.2099999999999227
55029.548011248,565.8,11,565.59,2,4,246632778,98,565.59,1,565.6949999999999,0.2099999999999227
55029.561054641,565.8,11,565.52,100,4,246632778,2,565.59,1,565.66,0.2799999999999727
55029.561529411,565.79,100,565.52,100,1,246823383,100,565.79,-1,565.655,0.2699999999999818
55029.56213407,565.79,100,565.53,100,1,246823786,100,565.53,1,565.66,0.2599999999999909
55029.562560427,565.79,100,565.53,100,5,0,4,565.59,1,565.66,0.2599999999999909
55029.562560427,565.79,100,565.53,100,5,0,2,565.57,1,565.66,0.2599999999999909
55029.562560427,565.79,100,565.53,100,5,0,94,565.57,1,565.66,0.2599999999999909
55029.563244456,565.79,100,565.51,100,3,246823786,100,565.53,1,565.65,0.2799999999999727
55029.564245241,565.79,100,565.52,100,1,246825155,100,565.52,1,565.655,0.2699999999999818
55029.564260785,565.79,100,565.52,100,5,0,100,565.57,1,565.655,0.2699999999999818
55029.564333184,565.79,100,565.52,100,5,0,6,565.57,1,565.655,0.2699999999999818
55029.564333184,565.79,100,565.52,100,5,0,4,565.56,1,565.655,0.2699999999999818
55029.564333184,565.79,100,565.52,100,5,0,4,565.55,1,565.655,0.2699999999999818
55029.564333184,565.79,100,565.52,14,4,246825155,86,565.52,1,565.655,0.2699999999999818
55029.567103329,565.79,200,565.52,14,1,246827130,100,565.79,-1,565.655,0.2699999999999818
55029.570746973,565.79,100,565.52,14,3,246823383,100,565.79,-1,565.655,0.2699999999999818
55029.570768331,565.78,100,565.52,14,1,246829537,100,565.78,-1,565.65,0.2599999999999909
55029.584985519,565.78,100,565.52,100,1,246837278,86,565.52,1,565.65,0.2599999999999909
55029.599969646,565.76,11,565.52,100,1,246842377,11,565.76,-1,565.64,0.2400000000000091
55029.60018756,565.75,100,565.52,100,1,246842457,100,565.75,-1,565.635,0.2300000000000182
55029.610493728,565.75,100,565.54,100,1,246844878,100,565.54,1,565.645,0.21000000000003638
55029.610629739,565.76,11,565.54,100,3,246842457,100,565.75,-1,565.65,0.22000000000002728
55029.663395247,565.76,11,565.54,50,4,246844878,50,565.54,1,565.65,0.22000000000002728
55029.665358236,565.76,11,565.51,100,4,246844878,50,565.54,1,565.635,0.25
55029.665535609,565.75,100,565.51,100,1,246855720,100,565.75,-1,565.63,0.2400000000000091
55029.686566511,565.75,100,565.54,100,1,246858310,100,565.54,1,565.645,0.21000000000003638
55029.686704804,565.76,11,565.54,100,3,246855720,100,565.75,-1,565.65,0.22000000000002728
55029.743873104,565.76,11,565.54,50,4,246858310,50,565.54,1,565.65,0.22000000000002728
55029.764665123,565.76,11,565.54,100,1,246867234,50,565.54,1,565.65,0.22000000000002728
55030.063240669,565.69,42,565.54,100,1,246886632,42,565.69,-1,565.615,0.15000000000009095
55030.106445609,565.69,42,565.54,50,3,246858310,50,565.54,1,565.615,0.15000000000009095
55030.106465119,565.69,42,565.51,100,3,246867234,50,565.54,1,565.6,0.18000000000006366
55030.266129795,565.76,11,565.51,100,3,246886632,42,565.69,-1,565.635,0.25
55030.266362324,565.75,100,565.51,100,1,246897790,100,565.75,-1,565.63,0.2400000000000091
55030.28225488,565.75,100,565.63,100,1,246898741,100,565.63,1,565.69,0.12000000000000455
55030.282412633,565.76,11,565.63,100,3,246897790,100,565.75,-1,565.6949999999999,0.12999999999999545
55030.344249521,565.66,36,565.63,100,1,246901198,36,565.66,-1,565.645,0.029999999999972715
55030.5514124,565.76,11,565.63,100,4,246901198,36,565.66,-1,565.6949999999999,0.12999999999999545
55030.5514124,565.76,11,565.63,100,5,0,2,565.7,-1,565.6949999999999,0.12999999999999545
55030.5514124,565.79,200,565.63,100,4,246842377,11,565.76,-1,565.71,0.15999999999996817
55030.5514124,565.79,200,565.63,100,5,0,2,565.76,-1,565.71,0.15999999999996817
55030.5514124,565.79,151,565.63,100,4,246827130,49,565.79,-1,565.71,0.15999999999996817
55030.602937523,565.79,100,565.63,100,3,246827130,51,565.79,-1,565.71,0.15999999999996817
55030.875760467,565.71,100,565.63,100,1,246920238,100,565.71,-1,565.6700000000001,0.08000000000004093
55030.876130276,565.79,100,565.63,100,4,246920238,100,565.71,-1,565.71,0.15999999999996817
55030.878439459,565.71,52,565.63,100,1,246920410,52,565.71,-1,565.6700000000001,0.08000000000004093
55031.553193943,565.79,100,565.63,100,4,246920410,52,565.71,-1,565.71,0.15999999999996817
55032.077522927,565.79,100,565.63,200,1,246949792,100,565.63,1,565.71,0.15999999999996817
55032.369086801,565.8,111,565.63,200,3,246893365,100,565.79,-1,565.7149999999999,0.16999999999995907
55032.490301519,565.8,211,565.63,200,1,246957057,100,565.8,-1,565.7149999999999,0.16999999999995907
55032.582709953,565.8,200,565.63,200,3,246730918,11,565.8,-1,565.7149999999999,0.16999999999995907
55033.011509063,565.8,200,565.63,400,1,246982571,200,565.63,1,565.7149999999999,0.16999999999995907
55033.040125072,565.8,100,565.63,400,4,246881169,100,565.8,-1,565.7149999999999,0.16999999999995907
55033.040125072,565.91,11,565.63,400,4,246957057,100,565.8,-1,565.77,0.2799999999999727
55033.040388302,565.9,100,565.63,400,1,246986983,100,565.9,-1,565.765,0.2699999999999818
55033.060799181,565.9,191,565.63,400,1,246996215,91,565.9,-1,565.765,0.2699999999999818
55033.06097722,565.9,91,565.63,400,3,246986983,100,565.9,-1,565.765,0.2699999999999818
55033.061016984,565.89,100,565.63,400,1,246996276,100,565.89,-1,565.76,0.2599999999999909
55035.093746831,565.89,100,565.63,200,3,246982571,200,565.63,1,565.76,0.2599999999999909
55035.129464795,565.89,200,565.63,200,1,247047798,100,565.89,-1,565.76,0.2599999999999909
55035.12965384,565.89,100,565.63,200,3,246996276,100,565.89,-1,565.76,0.2599999999999909
55035.129685726,565.88,100,565.63,200,1,247047802,100,565.88,-1,565.755,0.25
55035.205533981,565.88,100,565.63,100,3,246949792,100,565.63,1,565.755,0.25
55035.305537696,565.88,100,565.63,100,5,0,100,565.87,-1,565.755,0.25
55035.306618677,565.88,100,565.63,100,5,0,100,565.87,-1,565.755,0.25
55035.79472614,565.88,100,565.63,100,5,0,100,565.87,-1,565.755,0.25
55035.79472614,565.89,100,565.63,100,4,247047802,100,565.88,-1,565.76,0.2599999999999909
55035.795060033,565.9,91,565.63,100,4,247047798,100,565.89,-1,565.765,0.2699999999999818
55035.91460627,565.92,6,565.63,100,3,246996215,91,565.9,-1,565.775,0.2899999999999636
55036.74539125,565.92,14,565.63,100,1,247092420,8,565.92,-1,565.775,0.2899999999999636
55036.800151285,565.92,8,565.63,100,4,247059451,6,565.92,-1,565.775,0.2899999999999636
55036.800151285,565.95,11,565.63,100,4,247092420,8,565.92,-1,565.79,0.32000000000005
55036.800667439,565.93,6,565.63,100,1,247093842,6,565.93,-1,565.78,0.2999999999999545
55036.853168048,565.93,6,565.63,100,5,0,100,565.78,1,565.78,0.2999999999999545
55037.217089765,565.93,6,565.76,200,1,247101341,200,565.76,1,565.845,0.16999999999995907
55037.217309282,565.94,6,565.76,200,3,247093842,6,565.93,-1,565.85,0.18000000000006366
55037.384779654,565.95,11,565.76,200,3,247093852,6,565.94,-1,565.855,0.19000000000005457
55037.39041953,565.95,11,565.76,200,5,0,100,565.77,1,565.855,0.19000000000005457
55037.39041953,565.95,11,565.76,100,4,247101341,100,565.76,1,565.855,0.19000000000005457
55037.391056946,565.95,11,565.63,100,4,247101341,100,565.76,1,565.79,0.32000000000005
55037.391056946,565.95,11,565.63,100,5,0,100,565.76,1,565.79,0.32000000000005
55037.391716019,565.95,11,565.63,100,5,0,4,565.75,1,565.79,0.32000000000005
55037.409991084,565.94,100,565.63,100,1,247120462,100,565.94,-1,565.7850000000001,0.3100000000000591
55037.44775436,565.94,109,565.63,100,1,247131598,9,565.94,-1,565.7850000000001,0.3100000000000591
55037.447941416,565.94,9,565.63,100,3,247120462,100,565.94,-1,565.7850000000001,0.3100000000000591
55037.44796993,565.93,100,565.63,100,1,247131642,100,565.93,-1,565.78,0.2999999999999545
55037.481362166,565.93,109,565.63,100,1,247136076,9,565.93,-1,565.78,0.2999999999999545
55037.481535569,565.93,9,565.63,100,3,247131642,100,565.93,-1,565.78,0.2999999999999545
55037.481590787,565.92,100,565.63,100,1,247136105,100,565.92,-1,565.775,0.2899999999999636
55037.486511595,565.92,109,565.63,100,1,247136568,9,565.92,-1,565.775,0.2899999999999636
55037.486680141,565.92,9,565.63,100,3,247136105,100,565.92,-1,565.775,0.2899999999999636
55037.486727641,565.91,100,565.63,100,1,247136592,100,565.91,-1,565.77,0.2799999999999727
55037.489048443,565.91,109,565.63,100,1,247136832,9,565.91,-1,565.77,0.2799999999999727
55037.489231712,565.91,9,565.63,100,3,247136592,100,565.91,-1,565.77,0.2799999999999727
55037.489277328,565.9,100,565.63,100,1,247136876,100,565.9,-1,565.765,0.2699999999999818
55037.491733625,565.9,109,565.63,100,1,247137262,9,565.9,-1,565.765,0.2699999999999818
55037.491890627,565.9,9,565.63,100,3,247136876,100,565.9,-1,565.765,0.2699999999999818
55037.491930064,565.89,100,565.63,100,1,247137283,100,565.89,-1,565.76,0.2599999999999909
55037.493723991,565.89,109,565.63,100,1,247137490,9,565.89,-1,565.76,0.2599999999999909
55037.493899455,565.89,9,565.63,100,3,247137283,100,565.89,-1,565.76,0.2599999999999909
55037.493948648,565.88,100,565.63,100,1,247137499,100,565.88,-1,565.755,0.25
55037.496295024,565.88,109,565.63,100,1,247137624,9,565.88,-1,565.755,0.25
55037.496425154,565.88,9,565.63,100,3,247137499,100,565.88,-1,565.755,0.25
55037.496485653,565.87,100,565.63,100,1,247137633,100,565.87,-1,565.75,0.2400000000000091
55037.498184638,565.87,109,565.63,100,1,247137754,9,565.87,-1,565.75,0.2400000000000091
55037.498355514,565.87,9,565.63,100,3,247137633,100,565.87,-1,565.75,0.2400000000000091
55037.498402972,565.86,100,565.63,100,1,247137770,100,565.86,-1,565.745,0.2300000000000182
55037.500353948,565.86,109,565.63,100,1,247137858,9,565.86,-1,565.745,0.2300000000000182
55037.994831146,565.86,109,565.63,200,1,247156423,100,565.63,1,565.745,0.2300000000000182
55038.325353858,565.86,9,565.63,200,3,247137770,100,565.86,-1,565.745,0.2300000000000182
55038.359969232,565.87,9,565.63,200,3,247137858,9,565.86,-1,565.75,0.2400000000000091
55038.384920957,565.89,100,565.63,200,3,247137754,9,565.87,-1,565.76,0.2599999999999909
55038.995883783,565.89,100,565.82,2,1,247196286,2,565.82,1,565.855,0.06999999999993634
55038.996011327,565.89,100,565.63,200,4,247196286,2,565.82,1,565.76,0.2599999999999909
55040.248999405,565.89,200,565.63,200,1,247220026,100,565.89,-1,565.76,0.2599999999999909
55041.490817665,565.82,100,565.63,200,1,247234198,100,565.82,-1,565.725,0.19000000000005457
55045.928425821,565.82,200,565.63,200,1,247299235,100,565.82,-1,565.725,0.19000000000005457
55047.201107981,565.82,300,565.63,200,1,247311956,100,565.82,-1,565.725,0.19000000000005457
55049.065688249,565.82,309,565.63,200,1,247331146,9,565.82,-1,565.725,0.19000000000005457
55052.66901125,565.82,309,565.63,200,5,0,80,565.65,1,565.725,0.19000000000005457
55052.69178395,565.82,309,565.63,200,5,0,60,565.65,1,565.725,0.19000000000005457
55055.948266783,565.82,300,565.63,200,3,247331146,9,565.82,-1,565.725,0.19000000000005457
55057.153600916,565.82,400,565.63,200,1,247468708,100,565.82,-1,565.725,0.19000000000005457
55067.199888639,565.82,300,565.63,200,3,247311956,100,565.82,-1,565.725,0.19000000000005457
55068.012520674,565.82,300,565.63,300,1,247564538,100,565.63,1,565.725,0.19000000000005457
55069.121920221,565.82,300,565.63,500,1,247571964,200,565.63,1,565.725,0.19000000000005457
55074.208177398,565.82,400,565.63,500,1,247617718,100,565.82,-1,565.725,0.19000000000005457
55074.89575502,565.82,400,565.63,400,3,247564538,100,565.63,1,565.725,0.19000000000005457
55074.897750853,565.82,400,565.76,100,1,247622204,100,565.76,1,565.79,0.06000000000005912
55074.897851052,565.82,300,565.76,100,4,247234198,100,565.82,-1,565.79,0.06000000000005912
55074.898121092,565.82,300,565.76,88,4,247622204,12,565.76,1,565.79,0.06000000000005912
55074.898702383,565.82,200,565.76,88,4,247299235,100,565.82,-1,565.79,0.06000000000005912
55074.898702383,565.82,100,565.76,88,4,247468708,100,565.82,-1,565.79,0.06000000000005912
55074.898702383,565.92,9,565.76,88,4,247617718,100,565.82,-1,565.8399999999999,0.15999999999996817
55074.898789434,565.92,9,565.76,88,5,0,100,565.82,-1,565.8399999999999,0.15999999999996817
55074.898789434,565.92,9,565.76,88,5,0,100,565.82,-1,565.8399999999999,0.15999999999996817
55074.899342313,565.93,9,565.76,88,3,247486068,9,565.92,-1,565.845,0.16999999999995907
55074.900504573,565.99,100,565.76,88,3,247471839,9,565.93,-1,565.875,0.2300000000000182
55074.93676099,566.05,209,565.76,88,3,247590526,100,565.99,-1,565.905,0.2899999999999636
55076.977113252,566.05,209,565.76,288,1,247633283,200,565.76,1,565.905,0.2899999999999636
55078.728980584,566.05,209,565.77,100,1,247647392,100,565.77,1,565.91,0.2799999999999727
55079.684336798,566.05,209,565.77,200,1,247654865,100,565.77,1,565.91,0.2799999999999727
55080.031041149,566.05,109,565.77,200,4,247156594,100,566.05,-1,565.91,0.2799999999999727
55080.031145314,566.05,9,565.77,200,4,247156594,100,566.05,-1,565.91,0.2799999999999727
55080.031232188,566.06,100,565.77,200,4,247622259,9,566.05,-1,565.915,0.2899999999999636
55080.031232188,566.06,100,565.77,200,5,0,91,566.05,-1,565.915,0.2899999999999636
55080.031247904,566.06,100,565.77,200,5,0,100,566.05,-1,565.915,0.2899999999999636
55080.031361239,566.05,200,565.77,200,1,247657993,200,566.05,-1,565.91,0.2799999999999727
55080.171285283,566.05,200,565.77,100,3,247654865,100,565.77,1,565.91,0.2799999999999727
55080.178609147,566.05,200,565.77,200,1,247660011,100,565.77,1,565.91,0.2799999999999727
55080.287335343,566.1,9,565.77,200,4,247657993,200,566.05,-1,565.935,0.3300000000000409
