time,ask price,ask volume,bid price,bid volume,"order type (1:submission_of_new_limit, 2:partial_cancelation, 3:total_cancelation, 4:execution_of_visible, 5:execution_of_hidden, 7:trading_halt)",order id,size,order price,"order direction (-1:sell, 1:buy)",mid price = (ask price + bid price) / 2,spread = ask price - bid price
54659.237564763,221.15,200,221.05,15,3,241336915,100,221.07,1,221.10000000000002,0.09999999999999432
54659.239079135,221.15,216,221.05,15,1,242029692,16,221.15,-1,221.10000000000002,0.09999999999999432
54659.476864876,221.14,100,221.05,15,1,242038138,100,221.14,-1,221.095,0.08999999999997499
54659.477014897,221.14,200,221.05,15,1,242038142,100,221.14,-1,221.095,0.08999999999997499
54659.525822894,221.14,100,221.05,15,3,242038138,100,221.14,-1,221.095,0.08999999999997499
54659.525898095,221.15,106,221.05,15,3,242038142,100,221.14,-1,221.10000000000002,0.09999999999999432
54659.971530611,221.15,122,221.05,15,1,242048043,16,221.15,-1,221.10000000000002,0.09999999999999432
54660.029249854,221.15,106,221.05,15,3,242048043,16,221.15,-1,221.10000000000002,0.09999999999999432
54660.070038735,221.15,122,221.05,15,1,242051589,16,221.15,-1,221.10000000000002,0.09999999999999432
54660.92620692,221.14,100,221.05,15,1,242068077,100,221.14,-1,221.095,0.08999999999997499
54660.926313627,221.14,200,221.05,15,1,242068095,100,221.14,-1,221.095,0.08999999999997499
54661.237737395,221.14,100,221.05,15,3,242068077,100,221.14,-1,221.095,0.08999999999997499
54661.237835215,221.15,122,221.05,15,3,242068095,100,221.14,-1,221.10000000000002,0.09999999999999432
54661.241301438,221.15,106,221.05,15,3,242051589,16,221.15,-1,221.10000000000002,0.09999999999999432
54661.265003582,221.15,122,221.05,15,1,242078360,16,221.15,-1,221.10000000000002,0.09999999999999432
54661.281822576,221.15,106,221.05,15,3,242078360,16,221.15,-1,221.10000000000002,0.09999999999999432
54661.43474076,221.15,122,221.05,15,1,242081962,16,221.15,-1,221.10000000000002,0.09999999999999432
54661.739596884,221.14,100,221.05,15,1,242086946,100,221.14,-1,221.095,0.08999999999997499
54661.739703278,221.14,200,221.05,15,1,242086948,100,221.14,-1,221.095,0.08999999999997499
54661.740759265,221.14,216,221.05,15,1,242086960,16,221.14,-1,221.095,0.08999999999997499
54663.376055064,221.14,116,221.05,15,3,242086946,100,221.14,-1,221.095,0.08999999999997499
54664.062934365,221.13,100,221.05,15,1,242124786,100,221.13,-1,221.09,0.07999999999998408
54664.063048888,221.13,200,221.05,15,1,242124807,100,221.13,-1,221.09,0.07999999999998408
54664.067200027,221.13,400,221.05,15,1,242125164,200,221.13,-1,221.09,0.07999999999998408
54664.086664624,221.13,406,221.05,15,1,242126574,6,221.13,-1,221.09,0.07999999999998408
54664.093848161,221.13,406,221.04,15,3,242012078,15,221.05,1,221.08499999999998,0.09000000000000341
54664.099535534,221.13,206,221.04,15,3,242125164,200,221.13,-1,221.08499999999998,0.09000000000000341
54664.109725719,221.13,206,221.03,15,3,242002537,15,221.04,1,221.07999999999998,0.09999999999999432
54664.20292785,221.13,206,221.02,200,3,241994446,15,221.03,1,221.075,0.10999999999998522
54664.310018116,221.13,106,221.02,200,3,242124786,100,221.13,-1,221.075,0.10999999999998522
54664.311698779,221.12,100,221.02,200,1,242136086,100,221.12,-1,221.07,0.09999999999999432
54664.311809162,221.12,200,221.02,200,1,242136089,100,221.12,-1,221.07,0.09999999999999432
54664.3118397,221.12,300,221.02,200,1,242136091,100,221.12,-1,221.07,0.09999999999999432
54664.311984174,221.12,306,221.02,200,1,242136093,6,221.12,-1,221.07,0.09999999999999432
54664.32206957,221.12,206,221.02,200,3,242136089,100,221.12,-1,221.07,0.09999999999999432
54668.789997041,221.12,206,221.0,100,3,241981205,200,221.02,1,221.06,0.12000000000000455
54671.149460414,221.12,106,221.0,100,3,242136086,100,221.12,-1,221.06,0.12000000000000455
54671.150165192,221.11,200,221.0,100,1,242229421,200,221.11,-1,221.055,0.11000000000001364
54671.150275333,221.11,300,221.0,100,1,242229422,100,221.11,-1,221.055,0.11000000000001364
54671.150515544,221.11,306,221.0,100,1,242229425,6,221.11,-1,221.055,0.11000000000001364
54671.153639817,221.11,306,220.98,215,4,241705603,100,221.0,1,221.04500000000002,0.13000000000002387
54671.156895824,221.11,106,220.98,215,3,242229421,200,221.11,-1,221.04500000000002,0.13000000000002387
54671.184754698,221.1,100,220.98,215,1,242229779,100,221.1,-1,221.04,0.12000000000000455
54671.184859712,221.1,200,220.98,215,1,242229781,100,221.1,-1,221.04,0.12000000000000455
54671.185078625,221.1,206,220.98,215,1,242229786,6,221.1,-1,221.04,0.12000000000000455
54671.18625334,221.1,206,220.98,15,3,242215668,200,220.98,1,221.04,0.12000000000000455
54671.672131118,221.07,200,220.98,15,1,242232839,200,221.07,-1,221.02499999999998,0.09000000000000341
54671.672232327,221.07,300,220.98,15,1,242232841,100,221.07,-1,221.02499999999998,0.09000000000000341
54671.676566491,221.07,100,220.98,15,3,242232839,200,221.07,-1,221.02499999999998,0.09000000000000341
54671.67664722,221.08,6,220.98,15,3,242232841,100,221.07,-1,221.03,0.10000000000002274
54671.884917961,221.1,106,220.98,15,3,242232843,6,221.08,-1,221.04,0.12000000000000455
54672.142308405,221.1,106,220.98,115,1,242241724,100,220.98,1,221.04,0.12000000000000455
54672.586289063,221.09,300,220.98,115,1,242247802,300,221.09,-1,221.035,0.11000000000001364
54672.586400004,221.09,400,220.98,115,1,242247804,100,221.09,-1,221.035,0.11000000000001364
54672.586597545,221.09,406,220.98,115,1,242247806,6,221.09,-1,221.035,0.11000000000001364
54675.208672779,221.09,406,220.98,215,1,242279834,100,220.98,1,221.035,0.11000000000001364
54675.403577346,221.09,406,220.98,200,3,242153153,15,220.98,1,221.035,0.11000000000001364
54675.403765254,221.09,406,220.98,100,3,242279834,100,220.98,1,221.035,0.11000000000001364
54675.706038903,221.09,106,220.98,100,3,242247802,300,221.09,-1,221.035,0.11000000000001364
54675.825917434,221.07,35,220.98,100,1,242289155,35,221.07,-1,221.02499999999998,0.09000000000000341
54675.826016891,221.07,135,220.98,100,1,242289162,100,221.07,-1,221.02499999999998,0.09000000000000341
54675.826672553,221.07,141,220.98,100,1,242289187,6,221.07,-1,221.02499999999998,0.09000000000000341
54676.187404022,221.07,241,220.98,100,1,242295738,100,221.07,-1,221.02499999999998,0.09000000000000341
54676.226500651,221.05,400,220.98,100,1,242296529,400,221.05,-1,221.015,0.0700000000000216
54676.226602873,221.05,500,220.98,100,1,242296531,100,221.05,-1,221.015,0.0700000000000216
54676.226636391,221.05,600,220.98,100,1,242296532,100,221.05,-1,221.015,0.0700000000000216
54677.311301781,221.05,500,220.98,100,3,242296531,100,221.05,-1,221.015,0.0700000000000216
54677.746736727,221.05,500,220.98,100,5,0,4,221.0,-1,221.015,0.0700000000000216
54677.748097952,221.05,100,220.98,100,3,242296529,400,221.05,-1,221.015,0.0700000000000216
54677.749274075,221.04,100,220.98,100,1,242333569,100,221.04,-1,221.01,0.060000000000002274
54677.749387311,221.04,200,220.98,100,1,242333571,100,221.04,-1,221.01,0.060000000000002274
54678.145606782,221.04,100,220.98,100,3,242333571,100,221.04,-1,221.01,0.060000000000002274
54681.21415125,221.04,104,220.98,100,1,242362936,4,221.04,-1,221.01,0.060000000000002274
54681.223260432,221.03,100,220.98,100,1,242362995,100,221.03,-1,221.005,0.05000000000001137
54681.225626301,221.03,104,220.98,100,1,242363011,4,221.03,-1,221.005,0.05000000000001137
54684.762998081,221.03,4,220.98,100,4,242362995,100,221.03,-1,221.005,0.05000000000001137
54684.762998081,221.04,100,220.98,100,4,242363011,4,221.03,-1,221.01,0.060000000000002274
54684.763141523,221.05,100,220.98,100,4,242333569,100,221.04,-1,221.015,0.0700000000000216
54684.76339357,221.04,100,220.98,100,1,242400936,100,221.04,-1,221.01,0.060000000000002274
54684.763687919,221.04,200,220.98,100,1,242401062,100,221.04,-1,221.01,0.060000000000002274
54684.763970917,221.04,100,220.98,100,3,242400936,100,221.04,-1,221.01,0.060000000000002274
54684.764320291,221.05,100,220.98,100,3,242401062,100,221.04,-1,221.015,0.0700000000000216
54684.765917404,221.04,100,220.98,100,1,242401672,100,221.04,-1,221.01,0.060000000000002274
54684.766038634,221.04,200,220.98,100,1,242401694,100,221.04,-1,221.01,0.060000000000002274
54685.467023775,221.04,100,220.98,100,3,242401672,100,221.04,-1,221.01,0.060000000000002274
54685.467105954,221.05,100,220.98,100,3,242401694,100,221.04,-1,221.015,0.0700000000000216
54685.468584348,221.05,100,220.97,100,4,242241724,100,220.98,1,221.01,0.0800000000000125
54685.470017453,221.04,100,220.97,100,1,242410008,100,221.04,-1,221.005,0.06999999999999318
54685.470119728,221.04,200,220.97,100,1,242410011,100,221.04,-1,221.005,0.06999999999999318
54685.497439768,221.04,200,220.96,100,4,242386966,100,220.97,1,221.0,0.07999999999998408
54685.497851894,220.97,100,220.96,100,1,242410126,100,220.97,-1,220.965,0.009999999999990905
54685.497951685,221.04,200,220.96,100,4,242410126,100,220.97,-1,221.0,0.07999999999998408
54685.497967621,221.04,200,220.97,100,1,242410128,100,220.97,1,221.005,0.06999999999999318
54685.498261785,221.04,200,220.97,200,1,242410136,100,220.97,1,221.005,0.06999999999999318
54685.498831561,221.04,200,220.97,100,4,242410128,100,220.97,1,221.005,0.06999999999999318
54685.498831561,221.04,200,220.94,31,4,242410136,100,220.97,1,220.99,0.09999999999999432
54685.501596302,221.04,200,220.96,100,1,242410168,100,220.96,1,221.0,0.07999999999998408
54685.503536763,221.04,200,220.94,31,4,242410168,100,220.96,1,220.99,0.09999999999999432
54685.507205849,221.04,100,220.94,31,3,242410008,100,221.04,-1,220.99,0.09999999999999432
54685.507292185,221.05,100,220.94,31,3,242410011,100,221.04,-1,220.995,0.11000000000001364
54686.506727199,221.02,100,220.94,31,1,242417246,100,221.02,-1,220.98000000000002,0.0800000000000125
54686.506822538,221.02,200,220.94,31,1,242417248,100,221.02,-1,220.98000000000002,0.0800000000000125
54686.507002707,221.02,200,220.94,15,3,242122739,16,220.94,1,220.98000000000002,0.0800000000000125
54686.50757129,221.02,200,220.93,115,3,242308211,15,220.94,1,220.97500000000002,0.09000000000000341
54686.680198373,220.98,6,220.93,115,1,242418996,6,220.98,-1,220.95499999999998,0.04999999999998295
54686.680294662,220.98,106,220.93,115,1,242418997,100,220.98,-1,220.95499999999998,0.04999999999998295
54686.683109835,220.98,106,220.93,100,3,242283751,15,220.93,1,220.95499999999998,0.04999999999998295
54687.476708148,220.97,100,220.93,100,1,242428454,100,220.97,-1,220.95,0.03999999999999204
54687.480375769,220.97,100,220.93,200,1,242428485,100,220.93,1,220.95,0.03999999999999204
54688.076696585,220.98,106,220.93,200,3,242428454,100,220.97,-1,220.95499999999998,0.04999999999998295
54688.697248763,220.98,106,220.93,100,3,241986765,100,220.93,1,220.95499999999998,0.04999999999998295
54690.320508705,220.97,100,220.93,100,1,242447247,100,220.97,-1,220.95,0.03999999999999204
54690.320615316,220.97,200,220.93,100,1,242447249,100,220.97,-1,220.95,0.03999999999999204
54690.323801522,220.97,100,220.93,100,3,242447247,100,220.97,-1,220.95,0.03999999999999204
54690.323874728,220.98,6,220.93,100,3,242447249,100,220.97,-1,220.95499999999998,0.04999999999998295
54690.944483415,221.03,300,220.93,100,4,242418996,6,220.98,-1,220.98000000000002,0.09999999999999432
54690.944493786,221.03,271,220.93,100,4,242450679,29,221.03,-1,220.98000000000002,0.09999999999999432
54690.944936318,221.03,211,220.93,100,4,242450679,60,221.03,-1,220.98000000000002,0.09999999999999432
54690.945407956,221.03,171,220.93,100,4,242450679,40,221.03,-1,220.98000000000002,0.09999999999999432
